Starting experiment with k_cluster = 1
 183, 1926.80383
 184, 1926.79956
 185, 1926.79578
 186, 1926.79504
 187, 1926.79822
 188, 1926.79846
 189, 1926.79675
 190, 1926.79492
 191, 1926.79419
 192, 1926.79553
 193, 1926.79675
 194, 1926.79590
 195, 1926.79541
 196, 1926.79468
 197, 1926.79260
 198, 1926.79297
 199, 1926.79431
 200, 1926.79346
validation loss: 927.102172852
